                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    198,                0.48629,                0.30891,                0.84416,                0.99896,                      1,                  0.995,                0.90948,                 0.4359,                0.25639,                0.84226,             0.00058328,             0.00058328,             0.00058328
                    199,                0.48274,                 0.3012,                0.85276,                0.99893,                      1,                  0.995,                0.91661,                0.42991,                 0.2534,                0.84042,             0.00057778,             0.00057778,             0.00057778
                    200,                0.47806,                 0.2995,                0.83633,                0.99848,                      1,                  0.995,                0.91743,                0.43887,                0.26183,                 0.8411,             0.00057228,             0.00057228,             0.00057228
                    201,                0.51381,                0.31601,                0.85033,                0.99837,                      1,                  0.995,                0.91547,                0.44086,                0.26277,                0.84248,             0.00056678,             0.00056678,             0.00056678
                    202,                0.49304,                0.30383,                0.84736,                0.99849,                      1,                  0.995,                 0.9126,                0.46649,                0.26125,                0.84904,             0.00056128,             0.00056128,             0.00056128
                    203,                0.48715,                0.29689,                  0.842,                0.99864,                      1,                  0.995,                  0.911,                0.46621,                0.25934,                0.84565,             0.00055578,             0.00055578,             0.00055578
                    204,                0.50607,                0.31708,                0.83693,                0.99915,                      1,                  0.995,                0.91261,                 0.4481,                0.25419,                0.84093,             0.00055028,             0.00055028,             0.00055028
                    205,                0.52136,                0.32027,                0.84637,                0.99908,                      1,                  0.995,                0.90705,                0.44893,                 0.2556,                 0.8395,             0.00054478,             0.00054478,             0.00054478
                    206,                0.51812,                 0.3239,                 0.8714,                 0.9987,                      1,                  0.995,                0.91131,                0.45933,                0.25843,                0.83966,             0.00053927,             0.00053927,             0.00053927
                    207,                0.51204,                0.34689,                0.85575,                0.99879,                      1,                  0.995,                0.91162,                0.45597,                0.25562,                0.83975,             0.00053377,             0.00053377,             0.00053377
                    208,                0.47988,                0.31423,                 0.8433,                0.99892,                      1,                  0.995,                0.90153,                0.46855,                0.24612,                0.83983,             0.00052827,             0.00052827,             0.00052827
                    209,                0.49625,                0.30734,                0.85161,                0.99889,                      1,                  0.995,                0.90544,                0.45789,                0.24189,                 0.8389,             0.00052277,             0.00052277,             0.00052277
                    210,                0.48203,                0.30366,                 0.8361,                0.99882,                      1,                  0.995,                0.90914,                0.44214,                0.24276,                0.84339,             0.00051727,             0.00051727,             0.00051727
                    211,                0.48757,                0.29569,                0.83977,                0.99877,                      1,                  0.995,                0.90506,                0.44851,                0.24874,                0.84322,             0.00051177,             0.00051177,             0.00051177
                    212,                0.49969,                0.30621,                0.85055,                0.99884,                      1,                  0.995,                0.89881,                0.46398,                0.25668,                0.84348,             0.00050627,             0.00050627,             0.00050627
                    213,                0.49591,                0.30568,                0.84959,                0.99891,                      1,                  0.995,                0.89804,                0.45663,                0.25214,                0.84067,             0.00050077,             0.00050077,             0.00050077
                    214,                0.45831,                0.29143,                0.85001,                0.99893,                      1,                  0.995,                0.90547,                0.43907,                0.24624,                0.84063,             0.00049527,             0.00049527,             0.00049527
                    215,                  0.467,                 0.2908,                0.82913,                0.99885,                      1,                  0.995,                0.91647,                0.43322,                0.24873,                0.84193,             0.00048976,             0.00048976,             0.00048976
                    216,                0.48361,                0.29197,                0.84053,                0.99871,                      1,                  0.995,                0.91296,                0.44416,                0.24376,                0.84124,             0.00048426,             0.00048426,             0.00048426
                    217,                0.47768,                0.29852,                0.82838,                 0.9986,                      1,                  0.995,                0.91496,                0.43967,                0.24212,                 0.8405,             0.00047876,             0.00047876,             0.00047876
                    218,                0.49769,                0.31352,                0.83959,                0.99859,                      1,                  0.995,                0.91832,                0.43243,                0.24518,                0.83897,             0.00047326,             0.00047326,             0.00047326
                    219,                0.47814,                 0.2933,                0.82152,                0.99866,                      1,                  0.995,                0.91943,                 0.4399,                0.24592,                0.84029,             0.00046776,             0.00046776,             0.00046776
                    220,                0.48563,                0.29855,                0.82718,                0.99885,                      1,                  0.995,                0.92189,                0.44623,                0.24202,                0.84234,             0.00046226,             0.00046226,             0.00046226
                    221,                0.49726,                0.30826,                0.84252,                0.99879,                      1,                  0.995,                  0.921,                0.43475,                0.23934,                 0.8382,             0.00045676,             0.00045676,             0.00045676
                    222,                0.50405,                0.30326,                0.83434,                0.99878,                      1,                  0.995,                 0.9197,                0.43251,                0.24102,                0.83843,             0.00045126,             0.00045126,             0.00045126
                    223,                0.48347,                0.29532,                0.84376,                0.99909,                      1,                  0.995,                0.92409,                0.42448,                0.23927,                0.83752,             0.00044576,             0.00044576,             0.00044576
                    224,                0.50764,                0.30697,                0.84965,                0.99904,                      1,                  0.995,                0.92376,                0.43103,                0.23172,                0.83995,             0.00044025,             0.00044025,             0.00044025
                    225,                0.47387,                0.30041,                0.84018,                 0.9992,                      1,                  0.995,                0.92423,                 0.4289,                0.23609,                0.83825,             0.00043475,             0.00043475,             0.00043475
                    226,                0.47701,                0.29734,                 0.8493,                0.99945,                      1,                  0.995,                0.91468,                0.43463,                0.24997,                0.83751,             0.00042925,             0.00042925,             0.00042925
                    227,                0.47817,                0.29654,                 0.8297,                0.99949,                      1,                  0.995,                0.91595,                0.42666,                0.24557,                0.83622,             0.00042375,             0.00042375,             0.00042375
                    228,                0.49784,                0.31307,                0.83781,                  0.999,                      1,                  0.995,                 0.9268,                0.41673,                0.23763,                0.83797,             0.00041825,             0.00041825,             0.00041825
                    229,                0.47513,                0.29682,                0.84562,                 0.9989,                      1,                  0.995,                0.93206,                0.41065,                0.22881,                 0.8361,             0.00041275,             0.00041275,             0.00041275
                    230,                0.45843,                0.29312,                0.84622,                0.99877,                      1,                  0.995,                0.92537,                0.40675,                0.23471,                0.83327,             0.00040725,             0.00040725,             0.00040725
                    231,                 0.4727,                0.29088,                0.83741,                 0.9987,                      1,                  0.995,                0.92534,                0.40993,                0.24046,                 0.8349,             0.00040175,             0.00040175,             0.00040175
                    232,                0.48114,                0.29295,                0.83441,                 0.9986,                      1,                  0.995,                0.92204,                0.42379,                0.24343,                0.83769,             0.00039625,             0.00039625,             0.00039625
                    233,                0.48549,                0.29596,                0.86193,                0.99858,                      1,                  0.995,                0.92695,                0.42768,                0.24562,                0.83757,             0.00039074,             0.00039074,             0.00039074
                    234,                0.48524,                0.28554,                0.82972,                0.99873,                      1,                  0.995,                0.92912,                0.42184,                0.23803,                0.83526,             0.00038524,             0.00038524,             0.00038524
                    235,                 0.4652,                0.29315,                0.84239,                0.99881,                      1,                  0.995,                0.92909,                0.41649,                0.23665,                0.83457,             0.00037974,             0.00037974,             0.00037974
                    236,                0.44847,                0.27173,                0.84536,                0.99898,                      1,                  0.995,                0.92733,                0.41681,                0.23693,                0.83413,             0.00037424,             0.00037424,             0.00037424
                    237,                0.47206,                0.28776,                0.82801,                0.99901,                      1,                  0.995,                0.92899,                0.41379,                0.23707,                0.83371,             0.00036874,             0.00036874,             0.00036874
                    238,                0.49467,                0.30328,                0.84295,                0.99886,                      1,                  0.995,                0.92897,                0.41448,                0.22982,                0.83457,             0.00036324,             0.00036324,             0.00036324
                    239,                0.47606,                 0.2865,                0.83442,                0.99881,                      1,                  0.995,                  0.929,                0.41368,                0.22743,                 0.8353,             0.00035774,             0.00035774,             0.00035774
                    240,                0.47091,                0.28895,                0.83239,                0.99876,                      1,                  0.995,                0.92561,                0.42527,                0.23648,                0.83926,             0.00035224,             0.00035224,             0.00035224
                    241,                0.45847,                0.28923,                0.82589,                0.99879,                      1,                  0.995,                 0.9236,                0.42394,                0.23554,                0.83779,             0.00034674,             0.00034674,             0.00034674
                    242,                0.47778,                0.28887,                0.85284,                0.99885,                      1,                  0.995,                0.92817,                0.41325,                0.23944,                0.83483,             0.00034123,             0.00034123,             0.00034123
                    243,                0.47825,                0.28336,                0.84348,                0.99886,                      1,                  0.995,                0.92535,                0.40901,                 0.2346,                0.83394,             0.00033573,             0.00033573,             0.00033573
                    244,                0.44888,                0.27187,                0.82074,                0.99881,                      1,                  0.995,                0.92572,                0.40504,                0.22524,                0.83384,             0.00033023,             0.00033023,             0.00033023
                    245,                0.47606,                0.28937,                0.82798,                0.99873,                      1,                  0.995,                0.92529,                 0.4115,                0.23223,                0.83511,             0.00032473,             0.00032473,             0.00032473
                    246,                0.45432,                0.27559,                0.83807,                 0.9987,                      1,                  0.995,                0.91911,                0.42383,                0.23615,                0.83643,             0.00031923,             0.00031923,             0.00031923
                    247,                0.47417,                0.28831,                0.82826,                0.99868,                      1,                  0.995,                0.92044,                0.42387,                0.23494,                0.83573,             0.00031373,             0.00031373,             0.00031373
                    248,                0.40597,                0.27002,                0.79715,                 0.9987,                      1,                  0.995,                0.92346,                0.41893,                0.23466,                0.83365,             0.00030823,             0.00030823,             0.00030823
                    249,                0.43569,                0.27339,                0.83522,                0.99872,                      1,                  0.995,                0.92743,                0.41404,                0.23056,                0.83275,             0.00030273,             0.00030273,             0.00030273
                    250,                 0.4711,                0.28202,                0.84036,                0.99887,                      1,                  0.995,                0.92679,                0.41723,                0.23089,                0.83364,             0.00029723,             0.00029723,             0.00029723
                    251,                0.43701,                0.26902,                0.84107,                0.99896,                      1,                  0.995,                0.92238,                0.42353,                0.22996,                 0.8353,             0.00029172,             0.00029172,             0.00029172
                    252,                0.45948,                0.28005,                0.82904,                0.99901,                      1,                  0.995,                0.92175,                0.41633,                 0.2314,                0.83453,             0.00028622,             0.00028622,             0.00028622
                    253,                0.44958,                 0.2732,                0.83452,                0.99895,                      1,                  0.995,                0.92771,                0.40828,                0.22993,                0.83343,             0.00028072,             0.00028072,             0.00028072
                    254,                0.45463,                0.27437,                 0.8344,                0.99886,                      1,                  0.995,                0.92352,                0.40719,                0.22935,                0.83415,             0.00027522,             0.00027522,             0.00027522
                    255,                0.45056,                0.27809,                0.83232,                0.99885,                      1,                  0.995,                0.92958,                0.40971,                0.23006,                0.83442,             0.00026972,             0.00026972,             0.00026972
                    256,                0.46441,                 0.2756,                0.83952,                0.99878,                      1,                  0.995,                0.92485,                0.42205,                 0.2315,                0.83525,             0.00026422,             0.00026422,             0.00026422
                    257,                0.42749,                0.27011,                0.83073,                0.99876,                      1,                  0.995,                0.92363,                0.42052,                0.23417,                0.83498,             0.00025872,             0.00025872,             0.00025872
                    258,                0.44826,                0.27296,                0.84203,                 0.9988,                      1,                  0.995,                0.91738,                0.41644,                0.22718,                0.83493,             0.00025322,             0.00025322,             0.00025322
                    259,                0.43875,                0.26772,                0.82865,                0.99886,                      1,                  0.995,                0.91899,                 0.4158,                0.22615,                0.83617,             0.00024772,             0.00024772,             0.00024772
                    260,                0.45624,                0.28312,                0.82231,                0.99894,                      1,                  0.995,                0.91684,                0.41121,                0.22353,                 0.8357,             0.00024222,             0.00024222,             0.00024222
                    261,                0.48586,                0.28525,                0.84179,                0.99897,                      1,                  0.995,                0.91308,                0.41111,                0.22186,                0.83512,             0.00023671,             0.00023671,             0.00023671
                    262,                0.44421,                0.27371,                0.84284,                0.99897,                      1,                  0.995,                0.92106,                0.41714,                0.21913,                0.83482,             0.00023121,             0.00023121,             0.00023121
                    263,                0.44065,                0.26238,                0.81429,                0.99893,                      1,                  0.995,                0.92185,                0.41775,                 0.2204,                0.83454,             0.00022571,             0.00022571,             0.00022571
                    264,                0.45039,                0.26665,                0.83298,                0.99886,                      1,                  0.995,                0.93053,                0.41653,                0.22277,                0.83456,             0.00022021,             0.00022021,             0.00022021
                    265,                 0.4403,                0.25772,                0.81686,                0.99883,                      1,                  0.995,                0.92965,                  0.414,                0.22131,                0.83453,             0.00021471,             0.00021471,             0.00021471
                    266,                0.44918,                0.27262,                0.83342,                0.99877,                      1,                  0.995,                0.92569,                0.41557,                0.22067,                0.83476,             0.00020921,             0.00020921,             0.00020921
                    267,                0.44189,                0.26633,                0.84074,                0.99876,                      1,                  0.995,                 0.9253,                 0.4156,                0.22174,                0.83473,             0.00020371,             0.00020371,             0.00020371
                    268,                0.46524,                0.28331,                0.82896,                0.99874,                      1,                  0.995,                 0.9231,                0.41795,                 0.2217,                0.83494,             0.00019821,             0.00019821,             0.00019821
                    269,                 0.4469,                0.26692,                0.82251,                0.99873,                      1,                  0.995,                 0.9277,                0.41811,                0.22034,                0.83544,             0.00019271,             0.00019271,             0.00019271
                    270,                 0.4325,                0.27025,                0.82923,                0.99867,                      1,                  0.995,                0.92057,                0.42484,                0.22445,                0.83716,              0.0001872,              0.0001872,              0.0001872
                    271,                0.46265,                 0.2908,                0.82922,                0.99868,                      1,                  0.995,                0.91753,                0.42606,                0.22249,                0.83722,              0.0001817,              0.0001817,              0.0001817
                    272,                0.42835,                0.27214,                0.81869,                0.99871,                      1,                  0.995,                 0.9252,                0.43066,                0.22251,                0.83715,              0.0001762,              0.0001762,              0.0001762
                    273,                0.44095,                0.27197,                0.84614,                0.99872,                      1,                  0.995,                0.92345,                0.42969,                0.22405,                0.83677,              0.0001707,              0.0001707,              0.0001707
                    274,                0.44168,                0.27464,                0.80441,                0.99871,                      1,                  0.995,                0.92479,                0.42605,                0.22558,                 0.8365,              0.0001652,              0.0001652,              0.0001652
                    275,                0.46145,                0.28117,                0.82044,                0.99871,                      1,                  0.995,                0.92509,                 0.4244,                0.22608,                 0.8365,              0.0001597,              0.0001597,              0.0001597
                    276,                0.43015,                0.27067,                0.82751,                0.99913,                      1,                  0.995,                0.93323,                0.41587,                0.22296,                0.83525,              0.0001542,              0.0001542,              0.0001542
                    277,                0.46763,                0.27996,                0.85112,                 0.9991,                      1,                  0.995,                0.92416,                0.41311,                0.22322,                0.83481,              0.0001487,              0.0001487,              0.0001487
                    278,                0.45083,                0.27299,                 0.8352,                0.99908,                      1,                  0.995,                0.92644,                0.40739,                0.21848,                0.83408,              0.0001432,              0.0001432,              0.0001432
                    279,                 0.4408,                0.26765,                0.83312,                0.99908,                      1,                  0.995,                0.92871,                0.40534,                0.21714,                0.83382,             0.00013769,             0.00013769,             0.00013769
                    280,                0.48613,                0.27766,                0.85077,                0.99911,                      1,                  0.995,                0.93206,                0.41447,                0.21922,                 0.8346,             0.00013219,             0.00013219,             0.00013219
                    281,                 0.4382,                0.26527,                 0.8343,                0.99913,                      1,                  0.995,                0.92894,                0.41761,                0.22091,                 0.8353,             0.00012669,             0.00012669,             0.00012669
                    282,                0.43957,                0.25957,                0.81836,                0.99918,                      1,                  0.995,                0.92808,                 0.4189,                0.22359,                0.83559,             0.00012119,             0.00012119,             0.00012119
                    283,                0.44303,                0.26383,                0.80902,                0.99921,                      1,                  0.995,                  0.926,                0.41448,                0.22289,                0.83563,             0.00011569,             0.00011569,             0.00011569
                    284,                0.43574,                0.26747,                0.83679,                0.99929,                      1,                  0.995,                0.92556,                0.41386,                0.22421,                0.83615,             0.00011019,             0.00011019,             0.00011019
                    285,                0.43429,                0.26471,                0.83284,                 0.9993,                      1,                  0.995,                0.92561,                0.41385,                0.22407,                0.83577,             0.00010469,             0.00010469,             0.00010469
                    286,                0.46213,                0.27432,                0.85317,                0.99931,                      1,                  0.995,                0.92703,                0.41208,                0.21946,                0.83432,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    287,                0.44002,                0.26955,                0.83215,                 0.9993,                      1,                  0.995,                 0.9262,                0.41197,                0.22116,                0.83329,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    288,                0.44259,                0.26948,                0.84814,                0.99883,                      1,                  0.995,                0.92574,                0.41477,                0.22192,                0.83321,             8.8184e-05,             8.8184e-05,             8.8184e-05
                    289,                0.45238,                0.29078,                0.82617,                0.99881,                      1,                  0.995,                0.92572,                0.41557,                0.22022,                0.83298,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    290,                0.42193,                0.25161,                0.80272,                 0.9988,                      1,                  0.995,                0.93023,                0.41403,                0.22002,                0.83213,             7.7182e-05,             7.7182e-05,             7.7182e-05
                    291,                 0.4138,                0.25045,                0.81803,                0.99881,                      1,                  0.995,                0.93254,                0.41305,                0.21997,                0.83215,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    292,                0.38604,                0.23975,                0.79456,                0.99883,                      1,                  0.995,                0.92089,                0.41684,                0.22208,                 0.8333,              6.618e-05,              6.618e-05,              6.618e-05
                    293,                0.40109,                0.24134,                0.83062,                0.99879,                      1,                  0.995,                0.92421,                0.41754,                0.22227,                0.83333,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    294,                 0.4109,                0.23716,                0.82468,                0.99879,                      1,                  0.995,                0.92507,                0.42045,                0.22111,                0.83445,             5.5178e-05,             5.5178e-05,             5.5178e-05
                    295,                0.39988,                0.22937,                0.79699,                0.99878,                      1,                  0.995,                0.92586,                0.42172,                0.22085,                 0.8346,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    296,                0.40764,                0.23199,                0.81751,                0.99875,                      1,                  0.995,                0.92423,                 0.4215,                0.22153,                0.83503,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    297,                0.39996,                0.22597,                0.81474,                0.99876,                      1,                  0.995,                  0.924,                0.41879,                0.21955,                0.83484,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    298,                 0.3902,                0.23251,                0.79527,                0.99877,                      1,                  0.995,                0.92598,                0.41605,                0.21745,                0.83502,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    299,                0.39983,                0.23427,                 0.8153,                0.99875,                      1,                  0.995,                0.92644,                0.41538,                0.21824,                0.83491,             2.7672e-05,             2.7672e-05,             2.7672e-05
                    300,                0.39734,                 0.2324,                0.81712,                0.99876,                      1,                  0.995,                0.92631,                0.41393,                0.21683,                 0.8349,             2.2171e-05,             2.2171e-05,             2.2171e-05
